""~""~""~""~""~""~""
"No."~"Nama Dagang "~"INCI Name"~"Fungsi"~"No. CAS"~"Konsentrasi (%)"~""
"1"~"Aquadem"~"Aqua"~"Solvent"~"7732-18-5"~"89.63"~""
"2"~"Ethanol Prima"~"Alcohol denat"~"Solvent"~"64-17-5"~"3"~""
"3"~"Camphor Synthetic DAB 8"~"Camphor"~"Aromatic"~"76-22-2"~"0.01"~""
"4"~"Allantoin"~"Allantoin"~"Anti Irritant"~"97-59-6"~"0.2"~""
"5"~"D-Panthenol"~"Panthenol"~"Moisturizing"~"81-13-0"~"0.2"~""
"6"~"Propylene Glycol (PGUSP)"~"Propylene glycol"~"Humectant"~"57-55-6"~"2"~""
"7"~"Purasal S/HQ 60 atau Galaflow SL Cosmetic 60"~"Sodium lactate"~"Skin conditioning"~"867-56-1"~"2"~""
"8"~"Purac PH 90 atau Galacid Cosmetic 90"~"Lactic acid"~"Brihghtening"~"79-33-4"~"2"~""
"9"~"Purac BF P/41"~"Lactic acid"~"Skin conditioning"~"79-33-4"~"0.16"~""
"10"~"Microcare® PHC"~"Chlorphenesin"~"Preservative"~"104-29-0"~"0.16"~""
""~""~"Phenoxyethanol"~"Preservative"~"122-99-6 "~"0.56"~""
""~""~"Glycerin"~"Humectant"~"56-81-5 "~"0.01"~""
""~""~"Aqua"~"Solvent"~"7732-18-5"~"0.07"~""
""~""~""~""~""~""~""
"Total"~""~""~""~""~"100"~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
""~""~""~""~""~""~""
